priority,rank,name,url,focus,source,source_page
1761,P,Martine Rose,https://www.awwwards.com/sites/martine-rose,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=75
1980,R,Red Edition,https://www.awwwards.com/sites/red-edition,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=82
2015,R,Shopskin,https://www.awwwards.com/sites/shopskin,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=101
2042,R,Stine Goya,https://www.awwwards.com/sites/stine-goya,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=102
2068,R,Sonia Rykiel,https://www.awwwards.com/sites/sonia-rykiel,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=103
2091,S,Gourmet House Caviar,https://www.awwwards.com/sites/gourmet-house-caviar,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=103
2133,S,Polaroid Originals,https://www.awwwards.com/sites/polaroid-originals,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=105
2203,T,Réard Paris,https://www.awwwards.com/sites/reard-paris,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=107
2319,U,-99 design studio,https://www.awwwards.com/sites/99-design-studio,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=111
2451,V,Paul Valentine,https://www.awwwards.com/sites/paul-valentine,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=115
2452,V,BeoPlay H9,https://www.awwwards.com/sites/beoplay-h9,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=115
2462,V,The Horological Smartwatch,https://www.awwwards.com/sites/the-horological-smartwatch,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=115
2526,V,Cold Press Juice,https://www.awwwards.com/sites/cold-press-juice,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=117
2624,W,Cantor Fine Art,https://www.awwwards.com/sites/cantor-fine-art,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=122
2694,X,BB Dakota eCommerce Platform,https://www.awwwards.com/sites/bb-dakota-ecommerce-platform,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=124
2748,X,Draw a better 2016,https://www.awwwards.com/sites/draw-a-better-2016,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=127
2754,X,Trefecta,https://www.awwwards.com/sites/trefecta,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=127
2756,X,Sabé Masson,https://www.awwwards.com/sites/sabe-masson,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=127
2759,X,Shape Christmas,https://www.awwwards.com/sites/shape-christmas,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=127
2771,Y,Gitman Bros.,https://www.awwwards.com/sites/gitman-bros,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=127
2793,Y,New from Bose,https://www.awwwards.com/sites/new-from-bose,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=131
2795,Y,Eye Heart World,https://www.awwwards.com/sites/eye-heart-world,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=131
2810,Y,Bugaboo.com,https://www.awwwards.com/sites/bugaboo-com,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=132
2815,Y,Cienne,https://www.awwwards.com/sites/cienne-ny,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=132
2835,Y,Nike - Geç Kendini,https://www.awwwards.com/sites/nike-gec-kendini-experience,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=132
2849,Y,AIAIAI,https://www.awwwards.com/sites/aiaiai,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=133
2885,Y,Chris Niedenthal,https://www.awwwards.com/sites/chris-niedenthal,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=135
2934,Z,GEOX Amphibiox,https://www.awwwards.com/sites/geox-amphibiox,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=141
2976,Z,R+Co,https://www.awwwards.com/sites/r-co,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=142
2996,Z,V76,https://www.awwwards.com/sites/v76,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=143
