priority,rank,name,url,focus,source,source_page
23,A,Juan Mora,https://juanmora.co,3d,A1 Gallery,https://www.a1.gallery
30,A,Dirt,https://dirtverse.co,3d,A1 Gallery,https://www.a1.gallery
