priority,rank,name,url,focus,feature,evidence,source,source_page
1120,J,Decor Systems,https://www.awwwards.com/sites/decor-systems,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=54
1126,J,Woset,https://www.awwwards.com/sites/woset,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1127,J,Magical Reflections,https://www.awwwards.com/sites/magical-reflections,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1128,J,MICA,https://www.awwwards.com/sites/mica,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1129,J,Defund Tigray Genocide,https://www.awwwards.com/sites/defund-tigray-genocide,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1130,J,KeepGrading,https://www.awwwards.com/sites/keepgrading,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1133,J,January Third | The 2021 Story,https://www.awwwards.com/sites/january-third-the-2021-story,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1135,J,Notorious Nooch Co.,https://www.awwwards.com/sites/notorious-nooch-co-2,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1136,J,monopo saigon,https://www.awwwards.com/sites/monopo-saigon,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1138,J,PHOTON Experience,https://www.awwwards.com/sites/photon-experience,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1139,J,Florent Biffi - Portfolio 2021,https://www.awwwards.com/sites/florent-biffi-portfolio-2021,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1140,J,Plus X digital showroom,https://www.awwwards.com/sites/plus-x-digital-showroom,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1143,J,Ideas Report 2021,https://www.awwwards.com/sites/ideas-report-2021,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1146,J,IKEA “25 ANIVERSARIO JUNTOS”,https://www.awwwards.com/sites/ikea-25-aniversario-juntos,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1148,J,Alef Estate,https://www.awwwards.com/sites/alef-estate,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1153,J,Manoverboard,https://www.awwwards.com/sites/manoverboard-corp,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=55
1157,J,The Unconventional Gallery,https://www.awwwards.com/sites/the-unconventional-gallery,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=56
1161,K,Antinomy Studio,https://www.awwwards.com/sites/antinomy-studio,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=56
1171,K,20 Years of Xbox Museum,https://www.awwwards.com/sites/20-years-of-xbox-museum,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=56
1173,K,BBDO Creative Agency Portfolio,https://www.awwwards.com/sites/bbdo-creative-agency-portfolio,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=56
1174,K,Dala,https://www.awwwards.com/sites/dala,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=56
1179,K,New World Map,https://www.awwwards.com/sites/new-world-map-1,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=56
1193,K,Ranboo Fashion,https://www.awwwards.com/sites/ranboo-fashion-merch-site,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1195,K,ETQ Amsterdam,https://www.awwwards.com/sites/etq-amsterdam-1,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1196,K,Vivid+Co,https://www.awwwards.com/sites/vivid-co-1,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1197,K,Revolt,https://www.awwwards.com/sites/revolt,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1199,K,Aquerone,https://www.awwwards.com/sites/aquerone,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1201,K,Constantinos Haritos,https://www.awwwards.com/sites/constantinos-haritos,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1204,K,Jomor Design,https://www.awwwards.com/sites/jomor-design-2,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1207,K,Magnetism,https://www.awwwards.com/sites/magnetism,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1209,K,Artisans d'Idées,https://www.awwwards.com/sites/artisans-didees,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1214,K,The Sea We Breathe,https://www.awwwards.com/sites/the-sea-we-breathe,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1216,K,Goodkids,https://www.awwwards.com/sites/goodkids-agency,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1217,K,Victoire Douy — Portfolio,https://www.awwwards.com/sites/victoire-douy-portfolio-1,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=57
1221,K,Wayfinder,https://www.awwwards.com/sites/wayfinder,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1222,K,Liron Moran Interiors,https://www.awwwards.com/sites/liron-moran-interiors,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1231,K,monopo london,https://www.awwwards.com/sites/monopo-london,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1233,K,ARE YOU OKOK?,https://www.awwwards.com/sites/are-you-okok,motion,マイクロインタラクション,Gestures / Interaction / Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1235,K,Cowboy,https://www.awwwards.com/sites/cowboy-1,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1236,K,Gucci Burst,https://www.awwwards.com/sites/gucci-burst,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1241,K,Sell Anything by Squarespace,https://www.awwwards.com/sites/sell-anything-by-squarespace,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1243,K,eumRay portfolio,https://www.awwwards.com/sites/eumray-portfolio,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1246,K,Sal Parasuco,https://www.awwwards.com/sites/sal-parasuco,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=58
1254,K,Lemkus,https://www.awwwards.com/sites/lemkus,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1262,K,Lionel Taurus - Portfolio,https://www.awwwards.com/sites/lionel-taurus-portfolio,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1264,K,Utsubo,https://www.awwwards.com/sites/utsubo,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1265,K,Humbleteam,https://www.awwwards.com/sites/humbleteam,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1266,K,Musotoku,https://www.awwwards.com/sites/musotoku,product,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1268,K,Hoboken Yogi,https://www.awwwards.com/sites/hoboken-yogi,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1271,K,Rupert & Rothschild,https://www.awwwards.com/sites/rupert-rothschild,motion,マイクロインタラクション,Interaction Design / Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1273,K,Infrared Promo Website,https://www.awwwards.com/sites/infrared-promo-website,motion,マイクロインタラクション,Interaction Design / Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1276,L,fanfanfan. design studio,https://www.awwwards.com/sites/fanfanfan-design-studio,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1279,L,Black Dog,https://www.awwwards.com/sites/black-dog,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1281,L,Ljubicic Tennis Academy,https://www.awwwards.com/sites/ljubicic-tennis-academy,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1282,L,Sivik©Atelier,https://www.awwwards.com/sites/sivik-c-atelier,motion,マイクロインタラクション,Interaction Design / Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1288,L,TOGETHXR,https://www.awwwards.com/sites/togethxr,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1289,L,Grids,https://www.awwwards.com/sites/grids,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1294,L,Joseph Berry Masterclass,https://www.awwwards.com/sites/joseph-berry-masterclass,motion,マイクロインタラクション,Interaction Design / Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1297,L,Scepter & Sword Wine Co.,https://www.awwwards.com/sites/scepter-sword-wine-co,product,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1298,L,Pluto,https://www.awwwards.com/sites/pluto,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1299,L,BOT - Bottle on the table,https://www.awwwards.com/sites/bot-bottle-on-the-table,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1301,L,No-Code Conf 2021,https://www.awwwards.com/sites/no-code-conf-2021,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1303,L,Hagisbarbershop,https://www.awwwards.com/sites/hagisbarbershop,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1306,L,Amuse Bouche,https://www.awwwards.com/sites/amuse-bouche,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1308,L,Nolook inc. [ BARZAGLI ],https://www.awwwards.com/sites/nolook-inc-barzagli,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1311,L,DPT.,https://www.awwwards.com/sites/dpt,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1313,L,estudio/nk ®,https://www.awwwards.com/sites/estudio-nk-2021,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1316,L,-99® design studio,https://www.awwwards.com/sites/99-r-design-studio,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1317,L,Bertani,https://www.awwwards.com/sites/bertani,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1320,L,Hulu Pride,https://www.awwwards.com/sites/hulu-pride,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1322,L,Floema Jewelry,https://www.awwwards.com/sites/floema-jewelry,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1323,L,Wanda,https://www.awwwards.com/sites/wanda-1,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1324,L,Boston University Theatre 2021,https://www.awwwards.com/sites/boston-university-theatre-2021,layout,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1329,L,Pone - LISTEN AND DONATE,https://www.awwwards.com/sites/pone-listen-and-donate,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1333,L,Go Love Yourself!,https://www.awwwards.com/sites/go-love-yourself,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1335,L,The gold leaf,https://www.awwwards.com/sites/the-gold-leaf,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1337,L,The State of Independence,https://www.awwwards.com/sites/the-state-of-independence,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1338,L,AirPods Max,https://www.awwwards.com/sites/airpods-max,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1341,L,Priestess,https://www.awwwards.com/sites/priestess,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=61
1343,L,The Harmonic State,https://www.awwwards.com/sites/the-harmonic-state,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1344,L,Cristóbal Balenciaga Museum,https://www.awwwards.com/sites/cristobal-balenciaga-museum,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1348,L,Third by Kenjiro,https://www.awwwards.com/sites/third-by-kenjiro,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1350,L,We Are Digital Freelancers,https://www.awwwards.com/sites/we-are-digital-freelancers,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1356,L,Eidos Shanghai,https://www.awwwards.com/sites/eidos-shanghai,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1357,L,Lamborghini Huracan STO,https://www.awwwards.com/sites/lamborghini-huracan-sto,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1358,L,Aristide – Portfolio 2021,https://www.awwwards.com/sites/aristide-portfolio-2021,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1360,L,Niarra Travel,https://www.awwwards.com/sites/niarra-travel,motion,マイクロインタラクション,Interaction Design / Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1362,L,Craie Craie,https://www.awwwards.com/sites/craie-craie,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1363,L,Wisr,https://www.awwwards.com/sites/wisr,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1366,L,The MythBuster Challenge,https://www.awwwards.com/sites/the-mythbuster-challenge,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1368,L,The Field,https://www.awwwards.com/sites/the-field,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1369,L,theLAB Berkeley,https://www.awwwards.com/sites/thelab-berkeley,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1372,L,Kazuki Noda Portfolio,https://www.awwwards.com/sites/kazuki-noda-portfolio,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=62
1374,L,UIWD,https://www.awwwards.com/sites/uiwd,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1375,L,SuperFan Studio,https://www.awwwards.com/sites/superfan-studio,motion,マイクロインタラクション,Gestures / Interaction / Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1376,L,Cyberphotos,https://www.awwwards.com/sites/cyberphotos,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1381,L,Zorba,https://www.awwwards.com/sites/zorba,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1382,L,InteriorLab,https://www.awwwards.com/sites/interiorlab,motion,マイクロインタラクション,Microinteractions,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1386,L,JW.S (2021),https://www.awwwards.com/sites/jw-s-2021,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1387,L,212 Heroes: Forever Young,https://www.awwwards.com/sites/212-heroes-forever-young,motion,マイクロインタラクション,Interaction Design,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
1389,L,Rogue Store,https://www.awwwards.com/sites/rogue-store,motion,マイクロインタラクション,Gestures / Interaction,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=63
