priority,rank,name,url,focus,source,source_page
1618,V,Fledge,https://www.awwwards.com/sites/fledge,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=70
1619,V,SIXMOREVODKA,https://www.awwwards.com/sites/sixmorevodka,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=70
1620,V,Gusto Play 2,https://www.awwwards.com/sites/gusto-play-2,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=70
1621,V,Gucci Off The Grid,https://www.awwwards.com/sites/gucci-off-the-grid,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1622,V,Sophie Dkf,https://www.awwwards.com/sites/sophie-dkf,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1623,V,Web Graphic Experiments v2,https://www.awwwards.com/sites/web-graphic-experiments-v2,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1624,V,The Bartlett Summer Show 2020,https://www.awwwards.com/sites/the-bartlett-summer-show-2020,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1625,V,TM,https://www.awwwards.com/sites/tm,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1626,V,Virgin Hyperloop,https://www.awwwards.com/sites/virgin-hyperloop,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1627,V,WONDERLAND,https://www.awwwards.com/sites/wonderlandams,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1628,V,Spline Group,https://www.awwwards.com/sites/spline-group,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1629,V,DuallStudio,https://www.awwwards.com/sites/duallstudio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1630,V,Bermat,https://www.awwwards.com/sites/bermat,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1631,V,Mutek Festival,https://www.awwwards.com/sites/mutek-festival,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1632,V,2°C EARTH,https://www.awwwards.com/sites/2degc-earth,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1633,V,BMS UNITED,https://www.awwwards.com/sites/bms-united,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1634,V,illo.tv,https://www.awwwards.com/sites/illo-tv,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1635,V,Pizza Pizza,https://www.awwwards.com/sites/pizza-pizza,typography,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1636,V,Sapiens Character Builder,https://www.awwwards.com/sites/sapiens-character-builder,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1637,V,Utrust,https://www.awwwards.com/sites/utrust,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1638,V,The Crumbskees,https://www.awwwards.com/sites/the-crumbskees,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1639,V,Vault49,https://www.awwwards.com/sites/vault49,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1640,V,Ukrainian Railroad Ladies,https://www.awwwards.com/sites/ukrainian-railroad-ladies,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1641,V,Fuoripista,https://www.awwwards.com/sites/fuoripista,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
1642,V,Laura Bize | Folio,https://www.awwwards.com/sites/laura-bize-folio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=71
