priority,rank,name,url,focus,source,source_page
1464,T,Blob Mixer,https://www.awwwards.com/sites/blob-mixer,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=65
1465,T,Bonjour Paris,https://www.awwwards.com/sites/bonjour-paris,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=65
1466,T,Design Embraced,https://www.awwwards.com/sites/design-embraced-3,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1467,T,Le Voyage Azarien,https://www.awwwards.com/sites/le-voyage-azarien,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1468,T,WLDLGHT,https://www.awwwards.com/sites/wldlght,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1469,T,J Dilla's Donuts: 15y tribute,https://www.awwwards.com/sites/j-dillas-donuts-15y-tribute,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1470,T,Gunnar Freyr,https://www.awwwards.com/sites/gunnar-freyr,typography,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1471,T,TAKEARIDEWITH.ME,https://www.awwwards.com/sites/takearidewith-me,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1472,T,Fossula,https://www.awwwards.com/sites/fossula,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1473,T,Easol,https://www.awwwards.com/sites/easol,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1474,T,VJ Type,https://www.awwwards.com/sites/vj-type,typography,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1475,T,Universal Favourite,https://www.awwwards.com/sites/universal-favourite,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1476,T,Pool & Cement,https://www.awwwards.com/sites/pool-cement,layout,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1477,T,Kenta Toshikura - Portfolio,https://www.awwwards.com/sites/kenta-toshikura-portfolio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1478,T,Schweppes Canada,https://www.awwwards.com/sites/schweppes-canada,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1479,T,Antara Studio,https://www.awwwards.com/sites/antara-studio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1480,T,Public --- Domain,https://www.awwwards.com/sites/public-domain,ecommerce,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1481,T,VERHOLY,https://www.awwwards.com/sites/verholy,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1482,T,Kacper Chlebowicz 2021,https://www.awwwards.com/sites/kacper-chlebowicz-2021,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
1483,T,sa.design,https://www.awwwards.com/sites/sa-design,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=66
