priority,rank,name,url,focus,source,source_page
1276,L,fanfanfan. design studio,https://www.awwwards.com/sites/fanfanfan-design-studio,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1277,L,Encyclopedia of the Farm,https://www.awwwards.com/sites/encyclopedia-of-the-farm,typography,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1278,L,FanZone36,https://www.awwwards.com/sites/fanzone36,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1279,L,Black Dog,https://www.awwwards.com/sites/black-dog,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=59
1280,L,30th anniversary of Ukraine,https://www.awwwards.com/sites/30th-anniversary-of-ukraine,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1281,L,Ljubicic Tennis Academy,https://www.awwwards.com/sites/ljubicic-tennis-academy,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1282,L,Sivik©Atelier,https://www.awwwards.com/sites/sivik-c-atelier,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1283,L,Miti Navi,https://www.awwwards.com/sites/miti-navi,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1284,L,MSI - The Match Maker,https://www.awwwards.com/sites/msi-the-match-maker,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1285,L,Bannister & Associates,https://www.awwwards.com/sites/bannister-associates,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1286,L,Stella Domo,https://www.awwwards.com/sites/stella-domo,typography,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1287,L,Leonid Kostetskyi,https://www.awwwards.com/sites/leonid-kostetskyi-1,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
1288,L,TOGETHXR,https://www.awwwards.com/sites/togethxr,motion,Awwwards — Sites of the Day,https://www.awwwards.com/websites/sites_of_the_day/?page=60
